@RELATION data

@ATTRIBUTE alexa_has_adult_content string
@ATTRIBUTE alexa_lang string
@ATTRIBUTE alexa_links_in string
@ATTRIBUTE alexa_load_time string
@ATTRIBUTE alexa_rank string
@ATTRIBUTE alexa_rank_dk string
@ATTRIBUTE cms string
@ATTRIBUTE external_links_count string
@ATTRIBUTE facebook_share string
@ATTRIBUTE has_analytics string
@ATTRIBUTE has_content_business string
@ATTRIBUTE has_content_film string
@ATTRIBUTE has_content_food string
@ATTRIBUTE has_content_games string
@ATTRIBUTE has_content_health string
@ATTRIBUTE has_content_music string
@ATTRIBUTE has_content_news string
@ATTRIBUTE has_content_shop string
@ATTRIBUTE has_content_sport string
@ATTRIBUTE has_content_technology string
@ATTRIBUTE has_content_transport string
@ATTRIBUTE has_content_xxx string
@ATTRIBUTE has_description string
@ATTRIBUTE has_js_angular string
@ATTRIBUTE has_js_backbone string
@ATTRIBUTE has_js_dojo string
@ATTRIBUTE has_js_ember string
@ATTRIBUTE has_js_handlebars string
@ATTRIBUTE has_js_jquery string
@ATTRIBUTE has_js_knockout string
@ATTRIBUTE has_js_modernizr string
@ATTRIBUTE has_js_mootools string
@ATTRIBUTE has_js_prototype string
@ATTRIBUTE has_js_underscore string
@ATTRIBUTE has_keywords string
@ATTRIBUTE html5 string
@ATTRIBUTE html5_tags string
@ATTRIBUTE img_count string
@ATTRIBUTE internal_links_count string
@ATTRIBUTE page_rank string
@ATTRIBUTE server string
@ATTRIBUTE title_tag string
@ATTRIBUTE twitter_share string
@ATTRIBUTE url string
@ATTRIBUTE xhtml string

@DATA
0,da-DK,35,?,497256,2895,DYNAMICWEB,61,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,MICROSOFT-IIS/7.5,1,0,http://www.odensegolfklub.dk,0
0,en,204,2485,294533,?,UNKNOWN,40,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,31,47,2,APACHE,1,0,http://www.mazhar.dk,0
0,?,508,741,427827,?,UNKNOWN,78,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,3,MICROSOFT-IIS/7.0,1,0,http://www.internet-server.dk,0
0,?,266,491,791496,6121,UNKNOWN,62,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,5,MICROSOFT-IIS/7.0,1,0,http://www.conferencemanager.dk,0
0,da-DK,61,1319,555535,1652,UNKNOWN,39,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2,4,MICROSOFT-IIS/7.5,1,0,http://www.aab.dk,0
0,en,338,209,99173,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,http://www.kablog.dk,0
0,da,21,167,702136,?,UNKNOWN,41,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,?,MICROSOFT-IIS/6.0,1,0,http://www.thg.dk,0
0,?,38,1306,633274,3798,UNKNOWN,17,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,268,3,'APACHE/2.2.15 (CENTOS)',1,0,http://www.spilxl.dk,0
0,?,59,379,810951,3404,SHAREPOINT,50,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,7,5,'APACHE/2.2.16 (DEBIAN)',1,0,http://www.mitarriva.dk,0
0,?,29,2855,407468,2571,UNKNOWN,72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,3,'NGINX/1.0.15 + PHUSION PASSENGER 3.0.12 (MOD_RAILS/MOD_RACK)',1,0,http://www.airbnb.dk,0
0,?,8,?,840313,1904,UNKNOWN,276,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,MICROSOFT-IIS/6.0,1,0,http://www.firmaindexet.dk,0
0,?,27,770,301035,1363,DRUPAL,66,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,APACHE,1,0,http://www.marketingcamp.dk,0
0,da-DK,704,1044,119535,769,UNKNOWN,61,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,5,8,MICROSOFT-IIS/7.0,1,0,http://www.ug.dk,1
0,?,?,?,1868776,6900,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,http://www.smart-solutions.dk,0
0,?,102,?,994309,2784,WORDPRESS,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,89,4,APACHE,1,0,http://www.natur-energi.dk,0
0,?,57,?,841002,3126,UNKNOWN,11,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,80,4,'APACHE/2.2.22 (EL)',1,0,http://www.ungarbejde.dk,0
0,?,93,?,1201863,5520,UNKNOWN,55,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,135,6,NGINX/0.7.66,1,0,http://www.socialstyrelsen.dk,1
0,da-DK,171,6048,368909,3125,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,0,0,http://www.rejsefeber.dk,0
0,?,17,?,396805,969,UNKNOWN,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,NGINX,1,0,http://www.peeplo.dk,0
0,da-DK,1260,2122,37721,241,DRUPAL,288,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,81,79,2,7,'APACHE/2.2.15 (CENTOS)',1,0,http://www.ing.dk,0
0,da-DK,175,511,276453,824,UNKNOWN,19,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,87,4,APACHE,1,0,http://www.volkswagen.dk,1
0,?,41,?,1037980,3397,WORDPRESS,5,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,49,2,APACHE,1,0,http://www.nikolajastrup.dk,0
0,?,31,?,408997,2962,UNKNOWN,9,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,3,'- MEEBOX WEB ACCELERATION -',1,1,http://www.dealfighter.dk,0
0,?,3,1345,961860,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,http://www.graphic-pro.dk,0
0,?,78,?,752726,8006,WORDPRESS,5,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,2,APACHE,1,0,http://www.linkbuilding-backlinks.dk,0
0,?,43,?,406158,3758,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,0,0,http://www.jonathanlindahl.dk,0
0,?,33,?,876820,2715,WORDPRESS,10,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,22,0,APACHE/2,1,0,http://www.erikhejlskov.dk,0
0,sh,26,1392,1285068,?,UNKNOWN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,'SAP NETWEAVER APPLICATION SERVER 7.20 / AS JAVA 7.20',1,0,http://www.elfaelektronik.dk,1
0,?,175,?,603052,3862,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,1,0,http://www.altforhaven.dk,0
0,da-DK,48,?,743424,2283,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.teambornholm.dk,0
0,?,16,554,948895,?,WORDPRESS,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47,101,314,0,APACHE,1,0,http://www.voy.dk,0
0,da-DK,40,?,407135,3575,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.vvscomfort.dk,0
0,?,8,?,557377,2741,WORDPRESS,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,39,?,APACHE,1,0,http://www.guldstiletter.dk,0
0,en,4,?,1717952,4057,SHAREPOINT,22,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,APACHE,1,0,http://www.pvagt.dk,0
0,x-unknown,40,258,165575,1205,UNKNOWN,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,3,MICROSOFT-IIS/5.0,1,0,http://www.qmars.dk,0
0,da-DK,55,?,418727,1886,WORDPRESS,16,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,75,3,'- MEEBOX WEB ACCELERATION -',1,0,http://www.dklaw.dk,0
0,?,34,?,373103,2618,UNKNOWN,50,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7,21,7,2,LITESPEED,1,0,http://www.tilbudibyen.dk,0
0,?,11,?,623136,?,UNKNOWN,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,6,?,LITESPEED,1,0,http://www.boardmembers.dk,0
0,en,94,?,754475,4284,UNKNOWN,8,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,50,4,MICROSOFT-IIS/7.5,1,0,http://www.cb.dk,0
0,?,85,175,619736,5860,UNKNOWN,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,3,MICROSOFT-IIS/7.5,1,0,http://www.bistrobooking.dk,0
0,?,748,3269,413658,?,WORDPRESS,52,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,29,86,6,'APACHE/2.2.22 (UNIX) PHP/5.3.15 WITH SUHOSIN-PATCH MOD_SSL/2.2.22 OPENSSL/0.9.8R DAV/2',1,1,http://www.thelocals.dk,0
0,da-DK,49,?,759268,3589,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,0,0,http://www.kvuc.dk,0
0,?,104,?,501832,2960,WORDPRESS,40,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,71,5,'APACHE/2.2.22 (UBUNTU)',1,0,http://www.atcore.dk,0
0,?,11,950,418251,1791,UNKNOWN,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'APACHE/2.2.20 (UBUNTU)',1,0,http://www.akait.dk,0
0,?,212,493,466597,?,UNKNOWN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,2,APACHE,1,0,http://www.lygte-info.dk,0
0,?,63,500,550151,1060,UNKNOWN,126,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,122,1,4,APACHE,1,0,http://www.afdoede.dk,0
0,?,22,1008,46337,87,UNKNOWN,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,MICROSOFT-IIS/6.0,1,0,http://www.nemadgang.dk,1
0,da-DK,111,?,386781,1753,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.landbobanken.dk,0
0,?,169,?,117007,597,WORDPRESS,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,74,3,LITESPEED,1,0,http://www.bilsektionen.dk,0
0,?,80,?,584143,5167,WORDPRESS,66,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,181,3,APACHE,1,0,http://www.pottercut.dk,0
0,?,220,535,244870,861,UNKNOWN,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,?,1,0,http://www.filmstriben.dk,0
0,en,8,?,?,7373,UNKNOWN,20,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,29,0,3,APACHE,1,0,http://www.sunsilk.dk,0
0,da-DK,219,335,417099,2441,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,http://www.oem.dk,0
0,?,116,?,687369,7739,UNKNOWN,9,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,35,3,'NGINX, PHHW-120802 LB01.CLUSTER.MAGEPARTNER.NET, 130.185.133.125, PLAN = SHARED PLUS',1,0,http://www.adelie.dk,0
0,?,159,983,97668,443,SHAREPOINT,56,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,21,49,6,APACHE,1,0,http://www.groupon.dk,0
0,da-DK,48,460,983544,3875,UNKNOWN,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,APACHE,1,0,http://www.jagtogfiskerimagasinet.dk,0
0,?,7,?,379632,722,WORDPRESS,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,11,53,?,LITESPEED,1,0,http://www.womenswall.dk,0
0,?,154,2260,144252,659,UNKNOWN,70,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59,11,2,4,MICROSOFT-IIS/7.5,1,0,http://www.bureaubiz.dk,1
0,?,5,?,1262976,?,WORDPRESS,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18,9,34,?,APACHE,1,0,http://www.dthunberg.dk,0
0,?,6,?,1195752,2269,WORDPRESS,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,41,2,APACHE,1,0,http://www.dartliga.dk,0
0,?,66,?,1053371,5587,UNKNOWN,131,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,41,4,3,MICROSOFT-IIS/6.0,1,0,http://www.telepristjek.dk,0
0,en,76,938,232446,649,UNKNOWN,134,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,2,5,MICROSOFT-IIS/7.5,1,0,http://www.baby.dk,0
0,da-DK,95,748,1503087,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.jernbanen.dk,0
0,da-DK,281,2594,527526,7676,UNKNOWN,166,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,35,5,MICROSOFT-IIS/7.5,1,0,http://www.ob.dk,0
0,?,1,?,1098977,?,UNKNOWN,30,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,141,?,'NGINX, PHHW-120802 LB01.CLUSTER.MAGEPARTNER.NET, 130.185.133.127, PLAN = SHARED, UPSTREAM = PHHW-121202',1,0,http://www.kostume-udklaedning.dk,0
0,?,9,?,533757,3893,WORDPRESS,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,13,0,APACHE,1,0,http://www.deducta-search.dk,0
0,?,7,679,1715552,?,UNKNOWN,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,MICROSOFT-IIS/8.0,1,0,http://www.ppnordica.dk,0
0,?,34,?,463955,3580,SHAREPOINT,29,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,183,3,'APACHE/2.2.15 (CENTOS)',1,0,http://www.drinkster.dk,0
0,?,39,?,1250867,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,http://www.vefafoto.dk,0
0,?,15,456,825703,2347,UNKNOWN,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,'APACHE/2.2.3 (CENTOS)',1,0,http://www.campadre.dk,0
0,da-DK,274,2567,200107,?,UNKNOWN,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,5,NGINX,1,0,http://www.morten.dk,1
0,da-DK,360,3674,217536,504,DRUPAL,172,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,17,5,'APACHE/2.2.14 (UBUNTU)',1,0,http://www.tv2east.dk,0
0,?,57,664,663115,6494,UNKNOWN,48,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,14,4,MICROSOFT-IIS/7.0,1,0,http://www.eplehuset.dk,0
0,da-DK,174,512,548260,1911,UNKNOWN,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,11,4,?,1,0,http://www.dansommer.dk,0
0,da-DK,80,1833,385037,1443,UNKNOWN,90,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52,13,4,APACHE,1,0,http://www.boligstedet.dk,0
0,?,3,?,1236526,2114,WORDPRESS,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,10,47,?,'APACHE/2.2.14 (UBUNTU)',1,0,http://www.smykkerafhestehaar.dk,0
0,?,23,1225,322518,1384,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.escort-pigerne.dk,0
0,tr-TR,119,383,252392,888,EPISERVER,72,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11,31,1,3,MICROSOFT-IIS/7.5,1,0,http://www.biltema.dk,0
1,da-DK,152,638,116917,?,UNKNOWN,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,APACHE,1,0,http://www.dinbror.dk,0
0,da-DK,115,1914,718830,2604,UNKNOWN,17,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,69,4,MICROSOFT-IIS/6.0,1,0,http://www.friferie.dk,0
0,?,8,?,673007,3167,UNKNOWN,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,1,APACHE,1,0,http://www.frokosttema.dk,0
0,?,34,?,709875,5344,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,http://www.webspeed.dk,0
0,da-DK,112,844,1160863,2483,DYNAMICWEB,128,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,17,5,5,MICROSOFT-IIS/7.5,1,0,http://www.kalundborg.dk,0
0,?,22,1688,235610,1876,SHAREPOINT,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,APACHE,1,0,http://www.hosdigellermig.dk,0
0,?,29,374,293066,1191,UNKNOWN,15,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,0,MICROSOFT-IIS/7.0,1,0,http://www.plusdamp.dk,0
0,da-DK,756,1065,95715,370,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,?,0,0,http://www.netdoktor.dk,0
0,da-DK,100,801,368686,1534,UNKNOWN,18,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,31,94,5,MICROSOFT-IIS/7.5,1,0,http://www.forbrugsforeningen.dk,0
0,?,95,1155,229409,1537,UNKNOWN,32,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,415,3,NGINX/1.0.12,1,0,http://www.wattoo.dk,0
0,da-DK,72,?,656674,7653,UNKNOWN,75,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,2,7,MICROSOFT-IIS/8.0,1,0,http://www.go.dk,0
0,?,20,489,1012320,?,UNKNOWN,54,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,17,2,'APACHE/2.2.3 (DEBIAN) PHP/5.2.6-0.DOTDEB.1 WITH SUHOSIN-PATCH MOD_SSL/2.2.3 OPENSSL/0.9.8C',1,0,http://www.aunetto.dk,0
0,da-DK,175,1524,317629,2057,UNKNOWN,109,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,16,5,APACHE,1,0,http://www.mybanker.dk,0
0,da-DK,122,1407,718174,3175,UNKNOWN,267,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,27,3,4,MICROSOFT-IIS/7.5,1,0,http://www.gavekortet.dk,0
0,en,5,1461,1612270,4290,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,0,0,http://www.sunsetgolf.dk,0
0,da-DK,228,3776,50169,177,UNKNOWN,143,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,399,6,6,?,1,0,http://www.valutakurser.dk,0
0,?,165,579,351504,1428,TYPO3,124,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,6,'APACHE/2.2.22 (UBUNTU)',1,0,http://www.ucsyd.dk,0
1,de,16,2375,1250200,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,http://www.sexportal.dk,0
0,da-DK,38,?,757213,?,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.madsenworld.dk,0
0,?,20,?,395841,4767,UNKNOWN,242,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,32,0,0,LWS,1,0,http://www.sesport.dk,0
0,en,278,352,635257,3303,UMBRACO,47,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,4,6,MICROSOFT-IIS/7.5,1,0,http://www.iva.dk,0
0,?,36,1187,435464,1884,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,?,0,0,http://www.bygmaonline.dk,0
0,?,21,?,502111,1740,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,0,0,http://www.kitecph.dk,0
0,da-DK,145,5844,835577,3641,UNKNOWN,50,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,8,5,'ORACLE-APPLICATION-SERVER-10G/10.1.2.0.2 ORACLE-HTTP-SERVER',1,0,http://www.laeger.dk,0
0,en,27,1080,838221,3805,UNKNOWN,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,5,MICROSOFT-IIS/6.0,1,0,http://www.ld.dk,0
0,da-DK,44,2038,1288122,3221,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,0,0,http://www.vucfyn.dk,0
0,da-DK,238,3110,915053,7332,UMBRACO,31,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,24,5,MICROSOFT-IIS/7.5,1,0,http://www.aabsport.dk,0
1,da-DK,158,560,172877,608,UNKNOWN,146,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0,2,'APACHE/2.2.14 (UBUNTU)',1,0,http://www.sexaben.dk,0
0,?,324,?,914475,4920,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,?,0,0,http://www.billetten.dk,0
0,?,26,1299,60536,222,UNKNOWN,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,2,APACHE,1,0,http://www.marketers.dk,0
0,?,36,?,879520,2467,WORDPRESS,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,3,26,2,APACHE,1,0,http://www.elektroniskcigaretinfo.dk,0
